id	ten	tac_gia	license	so_tam	dinh_dang	tag
eA4LSFu4lj1	Dog bowl	Google	CREATIVE_COMMONS_BY 3.0	7480	GLTF1,GLTF2,USDZ,GLB	curated,objects,petfood
ea5dUxCJnJL	Sponge Something	Nathan Rumsey	CREATIVE_COMMONS_BY 3.0	5316	GLTF2,GLB,USDZ,GLTF1	art
eA5GO-GE8d9	Cone Tree	Hendrik Bartusch	CREATIVE_COMMONS_BY 3.0	15151	GLTF2,OBJ,GLTF1,BLOCKS,FBX,USDZ,GLB	blocks,nature
ea69Qd8QR73	060	Daisuke Takeoka	CREATIVE_COMMONS_BY 3.0	1690	GLTF2,USDZ,GLB,GLTF1	
eA6EaBRP5iK	GRADD COVID-19 ICU Unit	GRADD CO	CREATIVE_COMMONS_BY 3.0	221803	USDZ,GLTF2,GLB,GLTF1	science
eA6OdqMv247	Chair 2	Taran Davies	CREATIVE_COMMONS_BY 3.0	14128	GLTF2,GLTF1,USDZ,OBJ,BLOCKS,FBX,GLB	
eA6s0ltqGJR	test3	Marc Williams	CREATIVE_COMMONS_BY 3.0	2	GLTF2,USDZ,GLB,GLTF1	art
ea74GynDhqp	Horror Security Camera	Oliver Macdonald	CREATIVE_COMMONS_BY 3.0	87812	GLB,GLTF2,USDZ,GLTF1	objects
ea8T9-kH7H2	totc trippy box	nate insolitum	CREATIVE_COMMONS_BY 3.0	248836	GLTF2,GLTF1,USDZ,GLB	
eA97yLX4MUC	5140027	momo iStaging	CREATIVE_COMMONS_BY 3.0	45285	FBX,GLTF2,USDZ,GLB,GLTF1	
ea9p9_ENrqK	rotten banana	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	2997	USDZ,GLTF2,GLTF1,GLB	food
eAAJjfBSxBt	tripspin	Ryan C	CREATIVE_COMMONS_BY 3.0	216	GLTF1,USDZ,GLTF2,GLB	lv9,objects
eaav2ySjrb9	Купол-1 D2478x354mm	Дикарт лепнина	CREATIVE_COMMONS_BY 3.0	1054000	GLTF1,USDZ,GLTF2,GLB	
eab-9L4WRWZ	Darts	Jarlan Perez	CREATIVE_COMMONS_BY 3.0	1884	GLTF2,GLTF1,BLOCKS,USDZ,GLB	curated,objects
eaB4f4d8ldi	Girl Kissing	Rodrigo Moya	CREATIVE_COMMONS_BY 3.0	24564	FBX,USDZ,GLB,GLTF2,GLTF1	
eAb7BbEf03R	Burn Scene 28 Poster v2	Scott Marshall	CREATIVE_COMMONS_BY 3.0	2	GLB,GLTF1,USDZ,GLTF2	art
eabZCvFcNGr	petblo flag tater guide	Ross B	CREATIVE_COMMONS_BY 3.0	288	USDZ,GLTF2,GLB,GLTF1	objects
eacGIEx2kwL	longway	Ryan C	CREATIVE_COMMONS_BY 3.0	39928	USDZ,GLTF2,GLB,GLTF1	art,lv24
eADeZBsEL2s	bloom race	Lintufriikki	CREATIVE_COMMONS_BY 3.0	8064	GLTF2,GLTF1,USDZ,GLB	
eaDleFngeFY	Lowercase Alphabet	Kamylle B. Grenier	CREATIVE_COMMONS_BY 3.0	1244	GLTF2,FBX,BLOCKS,OBJ,USDZ,GLB,GLTF1	art
eaEehVlYc6C	AR chair	Angshu Bhattacharya	CREATIVE_COMMONS_BY 3.0	47736	GLTF1,USDZ,GLTF2,GLB	
eaeF8KL-ZyS	Rebecca Mannor	Elizabeth Nebo	CREATIVE_COMMONS_BY 3.0	11268	GLTF1,USDZ,GLTF2,GLB	
eaESU6FK3uz	phe8	Anh Lam	CREATIVE_COMMONS_BY 3.0	21668	GLTF1,FBX,GLTF2,GLB	
eAESW1Nse8K	Octopus	Michael Pretz	CREATIVE_COMMONS_BY 3.0	129927	USDZ,GLTF2,GLTF1,GLB	
eAEY3s0I6Wu	Abstract Skybox 04 TheWaveVR	lovedoll	CREATIVE_COMMONS_BY 3.0	2520	GLTF1,USDZ,GLB,GLTF2	art
eAf0jU5ZcCO	Sofía_Piso2	Laura Martínez M	CREATIVE_COMMONS_BY 3.0	12	GLTF1,GLB,GLTF2,USDZ	
eaFmvQDTiN9	6356954	momo iStaging	CREATIVE_COMMONS_BY 3.0	56352	GLTF2,USDZ,GLB,GLTF1	
eaFtcjU2vgw	Camera	flutter cute	CREATIVE_COMMONS_BY 3.0	752	GLTF2,GLTF1,BLOCKS,USDZ,GLB	curated,objects
eAfXnIVZ_bk	glTF ch pro agave 6 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	201	GLTF1,GLTF2,USDZ,GLB	
eAFXPAyeBWl	Happy Intern Corner	Jiacheng Leo Yang	CREATIVE_COMMONS_BY 3.0	2343	GLTF2,GLTF1,OBJ,FBX,BLOCKS,GLB,USDZ	architecture
eag5UQ3BPXc	logan google blocks	Bronson Dobloni	CREATIVE_COMMONS_BY 3.0	960	GLTF2,GLTF1,BLOCKS,USDZ,FBX,OBJ,GLB	curated
eAgCCQnzUxn	ballare	Chuyi Wu	CREATIVE_COMMONS_BY 3.0	2467228	GLTF1,GLTF2,USDZ,GLB	
eAgflZRVKwn	doll	Alisa Ras	CREATIVE_COMMONS_BY 3.0	4622	GLTF2,OBJ,BLOCKS,FBX,GLB,USDZ,GLTF1	
eaGlpbFvBpH	trees	Ran Tian	CREATIVE_COMMONS_BY 3.0	2236	GLTF2,GLTF1,BLOCKS,USDZ,GLB	nature
eAGmIdw6mYC	frame	Phillip Layford	CREATIVE_COMMONS_BY 3.0	164	GLTF2,FBX,OBJ,BLOCKS,USDZ,GLB,GLTF1	
eAGqE-htbVo	bat	Ronald Heard	CREATIVE_COMMONS_BY 3.0	440	GLTF2,OBJ,FBX,GLB,USDZ,BLOCKS,GLTF1	animals
eAgspQABuGN	totc splorg ball 2	nate insolitum	CREATIVE_COMMONS_BY 3.0	151548	GLTF2,USDZ,GLTF1,GLB	
eaH1icO6aJp	hole1	Chris Daniel	CREATIVE_COMMONS_BY 3.0	288	GLTF2,USDZ,BLOCKS,GLTF1,GLB	
eAH9iFIp0P_	x	Hector Torres	CREATIVE_COMMONS_BY 3.0	100	USDZ,GLTF2,GLB,GLTF1	art
eAhCGSKrtfR	diorama 4	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	583858	GLTF1,GLTF2,USDZ,GLB	scenes
eahemcVvYND	Crayon Explosion	James Emley	CREATIVE_COMMONS_BY 3.0	1052	GLTF2,GLTF1,FBX,USDZ,GLB,BLOCKS,OBJ	art
eahNHR3ld6c	Circle Filter - K05_T01	lovedoll	CREATIVE_COMMONS_BY 3.0	62	USDZ,GLTF2,GLTF1,GLB	art
eAi77benzIW	a "normal" skull 2	Tim Petri	CREATIVE_COMMONS_BY 3.0	23296	FBX,GLTF1,USDZ,GLTF2,GLB	
eAIcyh1vvSO	Metro	Solovey Taras	CREATIVE_COMMONS_BY 3.0	4272	USDZ,GLB,GLTF2,GLTF1	architecture,curated
eaiFVkXc0Z2	Magic cube 2 90deg TFX	Ar Fell	CREATIVE_COMMONS_BY 3.0	188	GLTF1,USDZ,GLTF2,GLB	objects
eaiFwMgG-Sy	PrototypePlayer model "HitBox"	Michael Eichenseer	CREATIVE_COMMONS_BY 3.0	84	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	people
eaitJZCe_rd	imperial bastion	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	4247	GLTF1,USDZ,GLTF2,GLB	architecture
eaJF-UL3L5G	5346371	momo iStaging	CREATIVE_COMMONS_BY 3.0	3020	GLTF1,GLTF2,USDZ,GLB	
eajiQ-5otsK	Girls Space Camp	Andrea A	CREATIVE_COMMONS_BY 3.0	636	GLTF2,USDZ,GLB,GLTF1	
eaJITAwNLLb	2	Aldona Majchrowska	CREATIVE_COMMONS_BY 3.0	1872	USDZ,GLB,GLTF1,GLTF2,FBX	
eaJR18WNKiV	circle	Marzio Mangialardi	CREATIVE_COMMONS_BY 3.0	508	FBX,USDZ,GLB,GLTF2,GLTF1	
eAJS2YgTpiV	cable 6	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	214740	GLTF2,USDZ,GLB,GLTF1	tech
eajUxSX4-X8	Spaceman	Miguelangelo Rosario	CREATIVE_COMMONS_BY 3.0	318809	GLTF2,USDZ,GLB,GLTF1	
eAjuz-agVaE	Fluffy	Rin At	CREATIVE_COMMONS_BY 3.0	213316	GLTF2,USDZ,GLTF1,GLB	animals,curated
eAkhZgtiEHK	36 Days of Type - T	Anna Stoilova	CREATIVE_COMMONS_BY 3.0	420	GLTF2,GLTF1,FBX,USDZ,BLOCKS,OBJ,GLB	
eaKtCrhmuue	INVENTOR CUP	Anonymous	CREATIVE_COMMONS_BY 3.0	10254	GLTF1,GLTF2,USDZ,GLB	
eAkvnQceStf	totc jackolantern fixed	nate insolitum	CREATIVE_COMMONS_BY 3.0	930	GLTF1,GLTF2,USDZ,GLB	
eAKymVUQuPy	Navigation arrow	puneet mishra	CREATIVE_COMMONS_BY 3.0	6	GLTF2,GLTF1,USDZ,GLB	art
eal-_NBqpwQ	087	vv PRuYi	CREATIVE_COMMONS_BY 3.0	4	GLTF1,USDZ,GLTF2,GLB	
eaL0V7YdyeY	7342498	momo iStaging	CREATIVE_COMMONS_BY 3.0	968	GLB,GLTF2,FBX,USDZ,GLTF1	
eaLqh4cnXSL	Tintel	Anna Buzina	CREATIVE_COMMONS_BY 3.0	58807	USDZ,GLB,GLTF2,GLTF1	
eam2bV3g7mV	test-bim	Geemaps - ג'ימפס צילום ב-מעלות 360 וסריקות תלת מימד	CREATIVE_COMMONS_BY 3.0	16196	GLTF1,USDZ,FBX,GLB,GLTF2	
eamkiG6QDsu	Mantis	Julien Kleber (Juliusprod)	CREATIVE_COMMONS_BY 3.0	775136	GLTF2,USDZ,GLTF1,GLB	animals,curated
eAMxbpHNE7u	FBX ch pro comb 24 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	35918	GLTF1,USDZ,FBX,GLTF2,GLB	
eANBcv9q84D	Maze	Will Bennett	CREATIVE_COMMONS_BY 3.0	5608	GLTF2,OBJ,FBX,USDZ,BLOCKS,GLTF1,GLB	architecture
eAnlF3tTd5K	Work-box	Qusheng Plastics	CREATIVE_COMMONS_BY 3.0	85778	FBX,GLTF2,GLB,GLTF1	
eAnmz1yLGla	Tree	Paul Greveson	CREATIVE_COMMONS_BY 3.0	256	GLTF2,GLB,USDZ,GLTF1	forest,plant,timber,woods
eanOK6U1XjO	totc puzzle tfx	nate insolitum	CREATIVE_COMMONS_BY 3.0	1144	GLTF2,GLB,USDZ,GLTF1	
eanZugIh5xn	The MC	SKY 64 Sky	CREATIVE_COMMONS_BY 3.0	7680	GLTF2,GLTF1,FBX,USDZ,BLOCKS,OBJ,GLB	tech
eAo5X2AcLOF	kids troy	Enter Inventive Studio	CREATIVE_COMMONS_BY 3.0	112062	GLTF1,USDZ,GLTF2,GLB	transport
eaOeN4vuXRX	Blocks ch pro airplanes3 10 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	15564	GLTF2,GLTF1,FBX,OBJ,BLOCKS,USDZ,GLB	
eaOm4aV71DG	Teacups	Maxime Depondt	CREATIVE_COMMONS_BY 3.0	39033	FBX,USDZ,GLTF2,GLB,GLTF1	objects
eAoNPV5bfmK	Camera	Gabriel Valdivia	CREATIVE_COMMONS_BY 3.0	1000	GLTF2,GLTF1,USDZ,BLOCKS,GLB	blocks,curated,dailyblocks,objects
eAOtHvidLcV	Traducción( Worldlings )	Juan Furci	CREATIVE_COMMONS_BY 3.0	6428	GLTF1,FBX,USDZ,GLTF2,GLB	
eaP9ogrSQFQ	Keg	Google	CREATIVE_COMMONS_BY 3.0	1936	GLTF2,USDZ,GLTF1,GLB	beer,curated,food
eApGes5L7qJ	Hallyway	sirkitree	CREATIVE_COMMONS_BY 3.0	90336	GLTF2,GLTF1,BLOCKS,USDZ,GLB	architecture,curated
eApIJsZkf4K	saw_Maya2	Robert Mark	CREATIVE_COMMONS_BY 3.0	198726	USDZ,GLB,GLTF2,GLTF1	architecture
eapqjAe0pR4	Car 1	Jude Bramlet	CREATIVE_COMMONS_BY 3.0	4422	GLTF2,OBJ,FBX,BLOCKS,USDZ,GLB,GLTF1	
eAPVoOlKWuR	4152974	momo iStaging	CREATIVE_COMMONS_BY 3.0	628440	USDZ,GLB,GLTF2,GLTF1	
eaqcYLhDkio	Light Bulb	apelab	CREATIVE_COMMONS_BY 3.0	1148	GLTF2,GLTF1,GLB,BLOCKS,FBX,USDZ,OBJ	
eaQNOl_5iYQ	Yellow Clouds	Alina Christenbury	CREATIVE_COMMONS_BY 3.0	1152	GLTF2,OBJ,GLTF1,BLOCKS,FBX,USDZ,GLB	
eaqpAdZO303	wash	CDLA VR	CREATIVE_COMMONS_BY 3.0	354	GLTF1,USDZ,GLTF2,GLB	
ear05mGgZEX	eYE	Martin Wiertel	CREATIVE_COMMONS_BY 3.0	1760	GLTF2,OBJ,BLOCKS,USDZ,FBX,GLTF1,GLB	curated
eartO70v4La	Hoofdstraat 10 Sassenheim	Pjotr van Schothorst	CREATIVE_COMMONS_BY 3.0	999999	GLTF2,USDZ,FBX,GLB,GLTF1	architecture
eARUl8JTqNA	MYStudioHalf1	Jiajian Min	CREATIVE_COMMONS_BY 3.0	18430	GLTF2,GLB,GLTF1	art
eaRWf-dQJQX	black and blue rock	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	138653	GLTF1,USDZ,GLTF2,GLB	nature
eascnk5Px2N	Magician	David's Pegasus (David's Pegasus)	CREATIVE_COMMONS_BY 3.0	114136	FBX,GLTF1,GLTF2,USDZ,GLB	
easKFi8G3h7	ship exterior	Faith Barnett	CREATIVE_COMMONS_BY 3.0	240	GLTF2,GLTF1,FBX,USDZ,BLOCKS,OBJ,GLB	curated
eAsLlOTgqv_	Dibujo	Nacho Ornelas Cravioto	CREATIVE_COMMONS_BY 3.0	12	GLTF1,GLTF2,USDZ,GLB	
eAsOHnoKsow	Pillow 3	Addie O’Neil	CREATIVE_COMMONS_BY 3.0	3312	USDZ,GLB,GLTF2,GLTF1	
eAsUFj5grzn	wood boat	Jade Ichimura	CREATIVE_COMMONS_BY 3.0	745	GLTF2,GLTF1,USDZ,BLOCKS,FBX,OBJ,GLB	
eAT1fu74A-r	Testing	Guillermo Guevara	CREATIVE_COMMONS_BY 3.0	556129	GLTF1,GLTF2,USDZ,GLB	
eaTlDc-L06l	ParisAnnasAvatar	Kait R	CREATIVE_COMMONS_BY 3.0	2498	GLTF2,BLOCKS,FBX,OBJ,USDZ,GLB,GLTF1	
eatssHmnnSi	1911985 c	itamar inbar	CREATIVE_COMMONS_BY 3.0	580	GLTF1,USDZ,GLTF2,GLB	
eATU6ISI1Aj	Midouille	N Turcotte	CREATIVE_COMMONS_BY 3.0	64	GLTF2,FBX,GLB,USDZ,BLOCKS,OBJ,GLTF1	objects
eau2X1phgjJ	Hippopotamus	Google	CREATIVE_COMMONS_BY 3.0	548	USDZ,GLB,GLTF2,GLTF1	Africa,animals,curated,mammal,swamp
eAUER-Xuefq	WallArt 13 4by3	G-Dub	CREATIVE_COMMONS_BY 3.0	2	GLTF1,USDZ,GLTF2,GLB	
eaUf1ELEeeQ	Tina	Ben Mitchell	CREATIVE_COMMONS_BY 3.0	19528	GLTF2,BLOCKS,USDZ,GLTF1,GLB	art
eaULbaOjm2u	totc galaxy dots rfx	nate insolitum	CREATIVE_COMMONS_BY 3.0	1988	GLTF1,GLTF2,USDZ,GLB	
eAUNKULFdHb	Spoon 1	Sasson Rafailov	CREATIVE_COMMONS_BY 3.0	12988	GLTF2,USDZ,GLB,GLTF1	
eauUqGZWR0O	Cemetery scene	Google	CREATIVE_COMMONS_BY 3.0	2064	GLTF1,GLTF2,USDZ,GLB	curated,gravestones,graveyard,scenes
eaVDUyRqSgB	FLOAT Sample by FLOAT	Float Workshops	CREATIVE_COMMONS_BY 3.0	396	GLTF2,OBJ,USDZ,GLTF1,FBX,BLOCKS,GLB	blocks
eAVWEUW4nEE	Stop sign	Google	CREATIVE_COMMONS_BY 3.0	1906	GLTF2,USDZ,GLTF1,GLB	caution,curated,driving,safety,warning
eaw8NMjNfwz	sistema	João Azevedo	CREATIVE_COMMONS_BY 3.0	768	GLTF2,GLTF1,USDZ,FBX,BLOCKS,OBJ,GLB	
eaWiJsTSH8M	Honey Bwunni	Kyler Brown	CREATIVE_COMMONS_BY 3.0	5020	GLTF2,FBX,BLOCKS,OBJ,USDZ,GLB,GLTF1	
eaWM5k3v1Kd	5693501	momo iStaging	CREATIVE_COMMONS_BY 3.0	38592	GLB,GLTF2,USDZ,GLTF1	
eaXsuO9jVIn	Apple	Samantha Ng	CREATIVE_COMMONS_BY 3.0	300	GLTF2,GLTF1,USDZ,FBX,BLOCKS,GLB,OBJ	
eAXUfJxFMus	だんご	Yoshinaga Tatsuki (僕秩)	CREATIVE_COMMONS_BY 3.0	151116	GLTF2,USDZ,GLB,GLTF1	
eaxUN5dHTQG	AA105	TAIWAN EXCELLENCE	CREATIVE_COMMONS_BY 3.0	17337	GLTF1,GLTF2,USDZ,FBX,GLB	
eAX_l1bbfh3	OBJOrOBJ ch pre anemone 27 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	20550	GLTF1,USDZ,GLTF2,GLB	
eayE0SMKIkO	mee4	Wen-Che LIN	CREATIVE_COMMONS_BY 3.0	64612	GLTF1,USDZ,GLTF2,GLB	curated
eaYHNUsRVuj	6533940	momo iStaging	CREATIVE_COMMONS_BY 3.0	264541	GLTF2,GLTF1,USDZ,FBX,GLB	
eAYZ-izGKfJ	FragSpinnerShell5	Fragmastre TV	CREATIVE_COMMONS_BY 3.0	4652	GLTF1,GLTF2,USDZ,GLB	objects
eAZ4ZxP80VI	plop	Lucas van Houten	CREATIVE_COMMONS_BY 3.0	31930	GLTF2,USDZ,FBX,GLB,GLTF1	architecture
eazjg2R8fJu	Alacrity	The Hub	CREATIVE_COMMONS_BY 3.0	31465	GLTF2,GLTF1,OBJ,BLOCKS,FBX,GLB	
eazND5AFrqT	Aqua	Leonardo Fabián Sánchez Hernández	CREATIVE_COMMONS_BY 3.0	57604	GLTF1,GLTF2,GLB	tech
eaZoD_wSHTS	pirate frog 2	SCAD MomeVR	CREATIVE_COMMONS_BY 3.0	476236	GLTF2,GLTF1,USDZ,GLB	
eazqYO0bB-h	cave plane	Andy Clements	CREATIVE_COMMONS_BY 3.0	14464	GLTF2,USDZ,GLB,GLTF1	nature
eAzXlg79k7a	Building 2	BIOPTIX XR	CREATIVE_COMMONS_BY 3.0	25000	USDZ,GLTF2,GLB,GLTF1	architecture
ea_b0nnIpp7	Actiu Efit 40	juan ramon candela	CREATIVE_COMMONS_BY 3.0	663006	GLTF1,GLTF2,USDZ,GLB	architecture,curated
ea_tJfmDXuq	DWaffle Park V3	DiGi WaFfLe	CREATIVE_COMMONS_BY 3.0	100188	USDZ,GLTF1,GLTF2,GLB	nature
eb-6GJSAxoo	MysuruConsoleTable_Dark	Sharif Ul Abedin (আবীর)	CREATIVE_COMMONS_BY 3.0	4696	GLTF1,USDZ,GLB,GLTF2	
eb-AemIdLJP	monedaloca	Nicolas Binaghi	CREATIVE_COMMONS_BY 3.0	16748	GLTF1,GLTF2,USDZ,GLB	
eb-K9E9yqA-	PIGGY	Bass Ha	CREATIVE_COMMONS_BY 3.0	2918	USDZ,GLTF2,GLB,GLTF1	
eb-nAOy7Ws2	Eyes and Nose	Michael Pretz	CREATIVE_COMMONS_BY 3.0	6266	GLTF2,GLTF1,BLOCKS,USDZ,FBX,OBJ,GLB	
eB-qBOMo9Wd	3D model	Trystan Rymer	CREATIVE_COMMONS_BY 3.0	7565	GLTF1,FBX,USDZ,GLTF2,GLB	
eb-qidCCpTw	freshie chunk	Wyatt Roy	CREATIVE_COMMONS_BY 3.0	6268	GLTF2,GLTF1,FBX,BLOCKS,USDZ,OBJ,GLB	
eb182nQd_3r	BAD MOBILE CAR	Vishnu Gopy	CREATIVE_COMMONS_BY 3.0	3302	USDZ,GLB,GLTF2,GLTF1	objects
eB1BU-nczAF	Robo Spring	AK Kuldeep Adhe (ऋतिक)	CREATIVE_COMMONS_BY 3.0	0	GLTF2,USDZ,GLB,GLTF1	
eB1CfnibfHz	ぼんべ	木村翔馬	CREATIVE_COMMONS_BY 3.0	43759	GLTF1,USDZ,GLTF2,GLB	
eB2pLh8eQai	100	Daisuke Takeoka	CREATIVE_COMMONS_BY 3.0	407	GLTF2,USDZ,GLB,GLTF1	
eb3-s81cujj	p4	sin2 pie	CREATIVE_COMMONS_BY 3.0	988	GLTF2,GLTF1,USDZ,GLB	
eb3s2bLJcN9	Pikmin remix	Dan Miller	CREATIVE_COMMONS_BY 3.0	91196	GLTF2,GLTF1,USDZ,BLOCKS,GLB	curated,nature
eb4bdLdJCCv	Watch-IWC-prototype	Thomas Anglaret	CREATIVE_COMMONS_BY 3.0	4826	USDZ,GLB,GLTF2,GLTF1	
eb4cXMX6pFK	A Bedroom	Neil M (monkeymad2)	CREATIVE_COMMONS_BY 3.0	918	GLTF2,GLTF1,USDZ,BLOCKS,GLB	architecture,curated
eB4K8710XLT	u	Allan Dodds	CREATIVE_COMMONS_BY 3.0	438728	USDZ,GLTF2,GLB,GLTF1	
eB4obsaxEra	monoteito	JUAN JOSE GONZALEZ DUQUE	CREATIVE_COMMONS_BY 3.0	10816	USDZ,GLB,GLTF2,FBX,GLTF1	
eB688hQNZww	BlueRockV1	Cool Baby	CREATIVE_COMMONS_BY 3.0	26637	GLTF1,USDZ,GLTF2,GLB	
eb6EwTD6Ico	tagada	Alvaro Chang	CREATIVE_COMMONS_BY 3.0	928946	GLTF1,USDZ,FBX,GLTF2,GLB	
eb6sWtxfDxT	Actiu longo 2	juan ramon candela	CREATIVE_COMMONS_BY 3.0	96642	GLTF1,GLTF2,USDZ,GLB	architecture,curated
eb7b31pjGtQ	Helicopter	Google	CREATIVE_COMMONS_BY 3.0	840	USDZ,GLB,GLTF2,GLTF1	curated,transport
eB7qkF8TT9V	glTFUpglTF ch pro agave 22 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	201	GLTF1,GLTF2,USDZ,GLB	
eB8CjE5BKvw	Pyramid cut	Chirag Makdiya	CREATIVE_COMMONS_BY 3.0	6	GLTF1,USDZ,GLTF2,GLB	
eb9Epx5R22S	war	Voidex	CREATIVE_COMMONS_BY 3.0	90847	GLTF2,OBJ,GLTF1,FBX,USDZ,BLOCKS,GLB	people
eb9h_SAnOyj	113	Daisuke Takeoka	CREATIVE_COMMONS_BY 3.0	2525	GLTF2,USDZ,GLB,GLTF1	
eB9TmEizkQn	Britain	張智淵	CREATIVE_COMMONS_BY 3.0	734	GLTF1,GLTF2,USDZ,GLB	architecture
eB9wALEcNnQ	cave for altspace	Andrew Johner	CREATIVE_COMMONS_BY 3.0	159891	GLTF2,GLTF1,FBX,BLOCKS,GLB,OBJ	art
eBa18ePqdvK	Heart Cross-Section	iSpace Employee	CREATIVE_COMMONS_BY 3.0	148142	GLTF1,FBX,USDZ,GLTF2,GLB	science
ebA5E48UwE-	c16	Psychic VR Lab	CREATIVE_COMMONS_BY 3.0	1012	GLTF2,GLTF1,USDZ,BLOCKS,GLB	
ebAA9VxT5Jr	Micleechaine	N Turcotte	CREATIVE_COMMONS_BY 3.0	3122	GLTF2,BLOCKS,FBX,GLB,USDZ,OBJ,GLTF1	objects
eBaEse8aeS7	Hollys Merchant Palace	Jorgen S	CREATIVE_COMMONS_BY 3.0	63736	GLTF2,GLTF1,USDZ,GLB,FBX,BLOCKS,OBJ	scenes
eBafYyUfz60	7728716	momo iStaging	CREATIVE_COMMONS_BY 3.0	128296	GLTF2,FBX,USDZ,GLB,GLTF1	
eBanHdXOCOh	s1_discs	Benoit C	CREATIVE_COMMONS_BY 3.0	8204	GLTF1,USDZ,GLTF2,GLB	
eBayrBx2te6	cubo 3d blender obj	Tamnil Junior	CREATIVE_COMMONS_BY 3.0	12	USDZ,GLTF2,GLB,GLTF1	
ebb4XzVJh6N	Saturation and Emptiness	Dionne Lugue	CREATIVE_COMMONS_BY 3.0	23280	GLTF2,OBJ,FBX,USDZ,GLB,BLOCKS,GLTF1	scenes
ebB6Ii4p_Z0	Super Mario Bros. diorama	Alexander Greiser	CREATIVE_COMMONS_BY 3.0	15864	GLTF2,USDZ,FBX,GLB,BLOCKS,OBJ,GLTF1	curated,scenes
eBBb39xogtf	Rocket	Anonymous	CREATIVE_COMMONS_BY 3.0	12480	GLTF2,GLTF1,BLOCKS,USDZ,GLB	curated,transport
ebbJPFpNlOM	Prova Anello DENANI	Daniele Nani	CREATIVE_COMMONS_BY 3.0	314392	GLTF1,FBX,GLB,GLTF2	objects
eBBM644tOnH	bag	Logan Kerr	CREATIVE_COMMONS_BY 3.0	4338	GLTF2,GLB,GLTF1	
ebBv1URzPcx	Poster 002	Edgar Barrón	CREATIVE_COMMONS_BY 3.0	36	GLB,GLTF2,USDZ,GLTF1	
eBcBXEO3quf	luciferdoosje	Jan Moeskops	CREATIVE_COMMONS_BY 3.0	1040	GLTF2,OBJ,USDZ,BLOCKS,GLTF1,FBX,GLB	
ebCCXOHpi58	glTF ch pre agave 19 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	201	USDZ,GLTF2,GLB,GLTF1	
ebcfHw0pZ19	Zombie 01 TheWaveVR	lovedoll	CREATIVE_COMMONS_BY 3.0	37389	GLTF2,USDZ,GLTF1,GLB	animals,curated
eBCFprCUYk9	Orange Kitty	Alissa Paulk	CREATIVE_COMMONS_BY 3.0	5313	GLTF2,OBJ,FBX,BLOCKS,GLB,USDZ,GLTF1	animals,curated
ebCGo5EwdYj	glTFglTF Up Avocado 21 sc lft	Robert Mark	CREATIVE_COMMONS_BY 3.0	682	USDZ,GLTF2,GLTF1,GLB	
ebck_kBwsxF	penguin	Joseph Micallef	CREATIVE_COMMONS_BY 3.0	27592	GLTF2,GLTF1,USDZ,GLB	animals
eBcMyLCvzUt	Robooto	Yujen Huang (日立人二)	CREATIVE_COMMONS_BY 3.0	55856	GLTF2,USDZ,GLB,GLTF1	people
ebCUY9aJJKk	6381163-4989031	momo iStaging	CREATIVE_COMMONS_BY 3.0	13756	GLTF1,USDZ,FBX,GLTF2,GLB	
eBcZjdyoqGB	No teleport halfway	Ria Xi	CREATIVE_COMMONS_BY 3.0	54565	GLTF2,GLTF1,FBX,BLOCKS,OBJ,USDZ,GLB	
eBddOx2T8yz	SM - Bunnyhead	Scott Marshall	CREATIVE_COMMONS_BY 3.0	13862	USDZ,GLTF2,GLB,GLTF1	people
ebdNfNmww_7	Arrow2	Bharadwaj B	CREATIVE_COMMONS_BY 3.0	612	GLTF2,GLTF1,OBJ,BLOCKS,FBX,GLB,USDZ	objects
eBEqlpR785j	Berry Can	Keenan Gray	CREATIVE_COMMONS_BY 3.0	489012	GLTF1,USDZ,GLB,GLTF2	
ebeRXvsRZyI	Dragon?	Rick Kulibert	CREATIVE_COMMONS_BY 3.0	4258	GLTF2,FBX,USDZ,OBJ,BLOCKS,GLB,GLTF1	
eBEVWWIuf1Y	tray	AJ McGladdery	CREATIVE_COMMONS_BY 3.0	64376	GLTF2,FBX,USDZ,GLB,GLTF1	architecture
ebeX65pdR-v	GB c shape	András Kassai	CREATIVE_COMMONS_BY 3.0	84	GLTF2,USDZ,GLB,GLTF1	
ebExt1_Smpz	acespin	Ryan C	CREATIVE_COMMONS_BY 3.0	91447	USDZ,GLTF2,GLB,GLTF1	lv11,people
eBeyFxfz19q	Tree	Ethan Goldstein	CREATIVE_COMMONS_BY 3.0	124	GLTF1,GLTF2,GLB,USDZ	scenes
ebEZi5JPoi5	totc galaxy swirl	nate insolitum	CREATIVE_COMMONS_BY 3.0	129024	GLTF1,GLB,USDZ,GLTF2	
